units_sold,discount_applied,revenue,clicks,impressions,conversion_rate,category,region,ad_ctr,ad_cpc,ad_spend,transaction_date_update
170,0.08,337.99,23,116,0.2,Toys,Asia,0.083,1.76,146.08,Jan-2024
222,0.11,188.04,31,326,0.1,Toys,North America,0.0678,0.44,29.83,Sep-2024
196,0.15,844.48,17,277,0.06,Electronics,Europe,0.1853,1.83,339.1,Nov-2024
180,0.28,516.8,26,263,0.1,Electronics,Asia,0.1852,0.4,74.08,Dec-2024
222,0.2,693.63,44,82,0.54,Toys,North America,0.1392,1.49,207.41,Aug-2024
222,0.02,803.03,18,149,0.12,Toys,North America,0.085,1.16,98.6,Apr-2024
192,0.23,16.72,38,357,0.11,Books,North America,0.1647,0.72,118.58,Jan-2024
180,0.19,598.49,2,369,0.01,Clothing,Europe,0.1741,0.94,163.65,May-2024
188,0.15,159.19,14,276,0.05,Toys,Europe,0.0337,0.31,10.45,Aug-2024
177,0.29,144.14,14,493,0.03,Electronics,Asia,0.0807,0.35,28.24,Jun-2024
182,0.02,245.12,12,249,0.05,Clothing,Europe,0.184,1.24,228.16,Mar-2024
173,0.28,641.37,19,100,0.19,Home Appliances,Europe,0.1299,0.11,14.29,Jan-2024
157,0.15,1259.96,34,242,0.14,Home Appliances,Asia,0.0337,0.12,4.04,Nov-2024
148,0.24,318.1,27,316,0.09,Books,Asia,0.094,0.95,89.3,Sep-2024
221,0.2,134.3,22,147,0.15,Toys,North America,0.0562,0.97,54.51,Jun-2024
189,0.04,83.87,8,207,0.04,Toys,Europe,0.0666,1.66,110.56,Apr-2024
170,0.24,340.89,44,159,0.28,Home Appliances,Europe,0.1695,1.99,337.3,Oct-2024
222,0.03,283.08,39,43,0.91,Toys,North America,0.012,0.66,7.92,Nov-2024
181,0.18,697.75,31,31,1.0,Clothing,Europe,0.1233,0.86,106.04,Mar-2024
149,0.15,347.22,42,175,0.24,Books,Asia,0.1857,1.99,369.54,Nov-2024
230,0.27,221.63,24,267,0.09,Electronics,North America,0.0555,0.83,46.07,Jul-2024
222,0.2,415.17,6,146,0.04,Toys,North America,0.1025,1.65,169.12,Oct-2024
156,0.18,733.65,24,437,0.05,Home Appliances,Asia,0.0696,1.69,117.62,Apr-2024
151,0.2,466.72,14,34,0.41,Books,Asia,0.0987,0.65,64.16,Jan-2024
199,0.19,1161.35,34,293,0.12,Electronics,Europe,0.0319,0.91,29.03,Oct-2024
225,0.0,1023.04,8,29,0.28,Toys,North America,0.1588,0.92,146.1,Apr-2024
204,0.17,1219.78,16,107,0.15,Home Appliances,North America,0.0782,1.06,82.89,Aug-2024
234,0.05,456.03,34,54,0.63,Electronics,North America,0.0126,1.33,16.76,Nov-2024
179,0.13,246.77,38,469,0.08,Clothing,Europe,0.1023,1.36,139.13,Jun-2024
202,0.11,152.39,15,96,0.16,Home Appliances,North America,0.0118,1.9,22.42,Mar-2024
215,0.22,534.9,20,374,0.05,Clothing,North America,0.1892,0.56,105.95,Jan-2024
224,0.21,649.73,29,204,0.14,Toys,North America,0.1754,0.99,173.65,Feb-2024
199,0.25,625.88,1,238,0.0,Electronics,Europe,0.1357,1.41,191.34,Nov-2024
237,0.27,422.0,32,257,0.12,Electronics,North America,0.1601,1.81,289.78,Nov-2024
152,0.01,1569.9,41,410,0.1,Books,Asia,0.1019,1.71,174.25,Dec-2023
206,0.13,1170.69,11,294,0.04,Home Appliances,North America,0.069,0.14,9.66,Nov-2024
163,0.07,106.61,29,299,0.1,Clothing,Asia,0.0637,1.52,96.82,Sep-2024
181,0.17,808.69,16,80,0.2,Clothing,Europe,0.1913,1.29,246.78,Jun-2024
217,0.15,1288.94,42,441,0.1,Clothing,North America,0.1467,1.65,242.05,Aug-2024
199,0.14,460.58,11,39,0.28,Electronics,Europe,0.1962,1.37,268.79,Jan-2024
182,0.13,724.85,35,90,0.39,Electronics,Asia,0.1523,0.16,24.37,Dec-2023
199,0.26,195.69,41,450,0.09,Electronics,Europe,0.1301,0.7,91.07,Jan-2024
196,0.24,285.87,40,160,0.25,Books,North America,0.1882,1.56,293.59,Jun-2024
181,0.06,304.62,26,329,0.08,Clothing,Europe,0.1638,1.78,291.56,Jan-2024
198,0.08,254.36,46,445,0.1,Electronics,Europe,0.1817,1.11,201.69,Dec-2023
167,0.19,1613.2,23,370,0.06,Books,Europe,0.0569,0.51,29.02,Jan-2024
167,0.15,666.5,20,65,0.31,Books,Europe,0.0609,1.84,112.06,Jul-2024
152,0.13,342.64,8,438,0.02,Books,Asia,0.0368,0.12,4.42,Jun-2024
151,0.15,870.26,15,202,0.07,Books,Asia,0.0707,1.94,137.16,Sep-2024
237,0.19,139.71,12,39,0.31,Electronics,North America,0.1471,0.17,25.01,Mar-2024
152,0.0,86.84,26,292,0.09,Books,Asia,0.0754,0.47,35.44,Nov-2024
180,0.12,45.37,47,142,0.33,Clothing,Europe,0.0428,1.8,77.04,Jun-2024
237,0.0,708.32,6,334,0.02,Electronics,North America,0.1615,1.41,227.72,Nov-2024
237,0.21,1115.92,36,14,2.57,Electronics,North America,0.148,0.74,109.52,Jun-2024
207,0.2,1581.12,30,428,0.07,Home Appliances,North America,0.1657,0.94,155.76,May-2024
215,0.06,797.58,45,124,0.36,Clothing,North America,0.1413,0.45,63.58,Apr-2024
167,0.13,824.31,33,464,0.07,Books,Europe,0.0502,1.33,66.77,Oct-2024
207,0.04,1024.55,33,11,3.0,Home Appliances,North America,0.1172,1.87,219.16,Jun-2024
166,0.11,503.7,34,142,0.24,Clothing,Asia,0.1797,0.27,48.52,Dec-2023
166,0.2,1002.31,22,102,0.22,Books,Europe,0.0574,0.53,30.42,Jul-2024
191,0.04,887.5,34,247,0.14,Toys,Europe,0.08,1.92,153.6,Nov-2024
225,0.15,633.83,32,350,0.09,Toys,North America,0.1465,1.96,287.14,May-2024
173,0.04,828.17,46,305,0.15,Toys,Asia,0.0646,1.48,95.61,Mar-2024
167,0.08,338.52,20,463,0.04,Books,Europe,0.1315,1.17,153.85,May-2024
166,0.05,334.33,46,474,0.1,Clothing,Asia,0.0749,1.11,83.14,Aug-2024
173,0.11,460.68,2,236,0.01,Home Appliances,Europe,0.0348,1.7,59.16,Nov-2024
180,0.07,402.67,2,480,0.0,Clothing,Europe,0.1162,1.82,211.48,Aug-2024
174,0.22,551.3,14,325,0.04,Home Appliances,Europe,0.1128,1.81,204.17,Dec-2023
150,0.09,109.33,35,336,0.1,Books,Asia,0.0977,0.4,39.08,Jul-2024
227,0.16,114.58,19,433,0.04,Toys,North America,0.0279,1.88,52.45,Jul-2024
204,0.23,247.2,1,404,0.0,Home Appliances,North America,0.1812,1.82,329.78,Jan-2024
163,0.16,181.94,16,116,0.14,Books,Europe,0.1124,1.09,122.52,Sep-2024
213,0.28,315.37,35,232,0.15,Clothing,North America,0.0531,0.58,30.8,Oct-2024
196,0.28,717.06,17,131,0.13,Books,North America,0.0735,0.5,36.75,Oct-2024
213,0.23,203.0,47,493,0.1,Clothing,North America,0.0153,1.54,23.56,Dec-2023
183,0.2,552.38,44,76,0.58,Clothing,Europe,0.1602,1.31,209.86,Sep-2024
157,0.25,644.58,47,337,0.14,Home Appliances,Asia,0.1214,1.58,191.81,Oct-2024
163,0.12,301.38,39,21,1.86,Books,Europe,0.0678,1.71,115.94,Feb-2024
174,0.19,947.53,4,413,0.01,Home Appliances,Europe,0.1153,0.69,79.56,Nov-2024
163,0.08,402.98,22,382,0.06,Clothing,Asia,0.1927,0.17,32.76,Aug-2024
214,0.07,451.7,48,436,0.11,Clothing,North America,0.1895,0.54,102.33,Sep-2024
237,0.3,356.1,45,343,0.13,Electronics,North America,0.0128,1.23,15.74,Jan-2024
198,0.17,169.63,34,376,0.09,Electronics,Europe,0.1771,0.67,118.66,May-2024
176,0.01,337.19,6,47,0.13,Home Appliances,Europe,0.0721,1.58,113.92,Dec-2024
227,0.07,886.58,13,475,0.03,Toys,North America,0.026,0.24,6.24,Oct-2024
160,0.29,381.1,35,71,0.49,Home Appliances,Asia,0.0531,0.95,50.44,Jul-2024
200,0.27,722.9,39,440,0.09,Electronics,Europe,0.0839,1.02,85.58,Aug-2024
215,0.17,207.96,45,117,0.38,Clothing,North America,0.0292,1.53,44.68,Sep-2024
215,0.28,652.13,42,263,0.16,Clothing,North America,0.1275,1.88,239.7,Oct-2024
166,0.16,203.46,16,434,0.04,Books,Europe,0.112,1.89,211.68,Dec-2024
189,0.12,160.08,7,314,0.02,Toys,Europe,0.1778,1.94,344.93,Apr-2024
159,0.11,870.1,17,319,0.05,Home Appliances,Asia,0.1724,0.88,151.71,Jul-2024
191,0.05,154.24,21,216,0.1,Toys,Europe,0.084,0.1,8.4,Feb-2024
174,0.03,478.23,24,285,0.08,Home Appliances,Europe,0.0617,0.59,36.4,Aug-2024
238,0.17,508.52,29,475,0.06,Electronics,North America,0.1694,1.53,259.18,Jun-2024
214,0.26,64.97,39,24,1.62,Clothing,North America,0.1976,0.94,185.74,Jun-2024
175,0.28,191.42,37,480,0.08,Home Appliances,Europe,0.0787,1.56,122.77,Oct-2024
201,0.11,653.83,10,418,0.02,Electronics,Europe,0.1798,1.42,255.32,Dec-2024
160,0.24,520.54,10,142,0.07,Home Appliances,Asia,0.0201,0.5,10.05,Oct-2024
167,0.14,1244.7,33,107,0.31,Clothing,Asia,0.0692,1.32,91.34,Jan-2024
182,0.01,303.57,10,156,0.06,Clothing,Europe,0.1349,0.93,125.46,May-2024
150,0.18,107.43,7,123,0.06,Books,Asia,0.0161,0.62,9.98,Jun-2024
165,0.02,275.6,24,72,0.33,Books,Europe,0.0203,1.55,31.46,Dec-2023
176,0.22,915.6,21,347,0.06,Home Appliances,Europe,0.117,0.43,50.31,Aug-2024
227,0.14,188.03,14,322,0.04,Toys,North America,0.1457,0.91,132.59,May-2024
159,0.15,439.52,23,391,0.06,Home Appliances,Asia,0.1687,1.41,237.87,Dec-2023
218,0.06,1289.27,28,395,0.07,Clothing,North America,0.0478,0.17,8.13,Oct-2024
234,0.16,71.81,16,230,0.07,Electronics,North America,0.1139,0.32,36.45,Sep-2024
150,0.08,367.72,26,458,0.06,Books,Asia,0.1823,0.19,34.64,Aug-2024
157,0.16,249.42,49,396,0.12,Home Appliances,Asia,0.0908,0.28,25.42,Aug-2024
217,0.01,907.16,8,89,0.09,Clothing,North America,0.0363,0.32,11.62,Jan-2024
165,0.23,14.56,26,40,0.65,Books,Europe,0.0555,1.15,63.82,Nov-2024
167,0.12,231.79,0,472,0.0,Clothing,Asia,0.1419,0.72,102.17,Jul-2024
183,0.02,381.69,32,215,0.15,Electronics,Asia,0.071,1.11,78.81,Jun-2024
185,0.04,1316.7,32,21,1.52,Clothing,Europe,0.1382,1.61,222.5,Mar-2024
182,0.27,307.33,27,390,0.07,Clothing,Europe,0.063,0.97,61.11,Dec-2024
199,0.08,754.25,1,454,0.0,Electronics,Europe,0.1894,1.26,238.64,Sep-2024
157,0.28,73.58,30,431,0.07,Home Appliances,Asia,0.1687,0.54,91.1,Mar-2024
237,0.11,772.11,3,105,0.03,Electronics,North America,0.1566,1.83,286.58,Dec-2023
191,0.27,628.68,29,209,0.14,Toys,Europe,0.0549,0.94,51.61,Apr-2024
182,0.23,343.73,34,310,0.11,Electronics,Asia,0.1786,1.54,275.04,Jul-2024
168,0.11,1674.3,24,119,0.2,Clothing,Asia,0.0307,0.91,27.94,Apr-2024
201,0.22,113.82,2,315,0.01,Electronics,Europe,0.0103,1.43,14.73,Dec-2023
181,0.01,208.64,47,468,0.1,Clothing,Europe,0.1767,1.0,176.7,Sep-2024
225,0.24,716.18,20,75,0.27,Toys,North America,0.0854,1.12,95.65,Apr-2024
166,0.28,436.36,31,278,0.11,Clothing,Asia,0.0454,1.97,89.44,Feb-2024
192,0.14,307.15,39,33,1.18,Toys,Europe,0.1321,0.67,88.51,Sep-2024
174,0.12,264.74,32,70,0.46,Toys,Asia,0.0131,0.4,5.24,Apr-2024
165,0.19,327.93,9,193,0.05,Clothing,Asia,0.1142,0.79,90.22,Sep-2024
173,0.21,345.06,41,82,0.5,Home Appliances,Europe,0.0483,0.8,38.64,Oct-2024
215,0.11,351.83,29,209,0.14,Clothing,North America,0.032,1.02,32.64,Oct-2024
195,0.11,263.55,28,81,0.35,Books,North America,0.1843,0.93,171.4,Nov-2024
218,0.04,697.46,1,207,0.0,Clothing,North America,0.0759,1.45,110.06,Oct-2024
215,0.06,652.59,9,176,0.05,Clothing,North America,0.0978,1.64,160.39,Nov-2024
174,0.2,531.98,15,190,0.08,Home Appliances,Europe,0.1774,1.47,260.78,May-2024
197,0.15,1269.64,41,267,0.15,Books,North America,0.1848,1.04,192.19,Aug-2024
174,0.0,894.69,24,409,0.06,Toys,Asia,0.08,0.21,16.8,Jul-2024
180,0.2,34.5,39,365,0.11,Electronics,Asia,0.167,0.45,75.15,Jan-2024
175,0.09,1594.61,27,14,1.93,Toys,Asia,0.161,0.66,106.26,Feb-2024
168,0.22,509.09,43,216,0.2,Books,Europe,0.0462,1.76,81.31,Apr-2024
196,0.25,48.5,38,280,0.14,Books,North America,0.0208,1.82,37.86,Apr-2024
237,0.11,617.38,31,358,0.09,Electronics,North America,0.0297,1.53,45.44,Feb-2024
166,0.1,854.46,31,332,0.09,Books,Europe,0.0564,1.31,73.88,Nov-2024
207,0.17,883.45,21,34,0.62,Home Appliances,North America,0.1933,0.4,77.32,Jul-2024
234,0.12,159.12,44,226,0.19,Electronics,North America,0.0432,1.56,67.39,Sep-2024
189,0.22,260.11,6,483,0.01,Toys,Europe,0.1212,0.89,107.87,Jun-2024
151,0.19,731.53,37,392,0.09,Books,Asia,0.1303,0.94,122.48,Jun-2024
225,0.03,842.99,46,327,0.14,Toys,North America,0.0559,1.53,85.53,Dec-2024
193,0.15,941.05,44,54,0.81,Toys,Europe,0.1057,0.8,84.56,Aug-2024
204,0.05,340.92,27,55,0.49,Home Appliances,North America,0.0908,0.98,88.98,Sep-2024
234,0.08,104.94,40,317,0.13,Electronics,North America,0.113,1.9,214.7,May-2024
227,0.22,211.68,18,46,0.39,Toys,North America,0.0787,1.57,123.56,Apr-2024
173,0.27,569.66,27,259,0.1,Toys,Asia,0.1374,1.99,273.43,Sep-2024
207,0.16,1130.32,25,479,0.05,Home Appliances,North America,0.0577,1.95,112.52,Oct-2024
166,0.26,210.37,47,464,0.1,Clothing,Asia,0.1638,1.0,163.8,May-2024
166,0.01,491.77,39,264,0.15,Clothing,Asia,0.0465,0.12,5.58,Mar-2024
183,0.13,751.78,25,350,0.07,Clothing,Europe,0.1004,0.11,11.04,Mar-2024
160,0.17,1576.2,5,473,0.01,Home Appliances,Asia,0.0479,0.32,15.33,Jul-2024
181,0.23,62.03,4,31,0.13,Clothing,Europe,0.0609,1.47,89.52,Aug-2024
201,0.16,48.35,32,349,0.09,Electronics,Europe,0.0739,0.88,65.03,May-2024
198,0.11,134.29,13,84,0.15,Electronics,Europe,0.1926,1.76,338.98,May-2024
181,0.28,220.58,32,244,0.13,Electronics,Asia,0.066,0.46,30.36,Jun-2024
228,0.19,1320.85,37,285,0.13,Toys,North America,0.0782,1.67,130.59,Aug-2024
183,0.24,836.3,18,323,0.06,Clothing,Europe,0.0567,0.81,45.93,Jan-2024
228,0.16,963.55,32,342,0.09,Toys,North America,0.1504,1.65,248.16,May-2024
168,0.16,1176.44,34,422,0.08,Clothing,Asia,0.0261,0.69,18.01,Jun-2024
196,0.2,266.62,37,243,0.15,Books,North America,0.0469,0.6,28.14,Jun-2024
174,0.11,684.02,44,420,0.1,Home Appliances,Europe,0.1028,0.3,30.84,Nov-2024
166,0.2,185.38,19,221,0.09,Clothing,Asia,0.0747,0.19,14.19,Mar-2024
166,0.16,380.17,31,16,1.94,Books,Europe,0.0496,1.06,52.58,Nov-2024
183,0.14,639.43,41,356,0.12,Electronics,Asia,0.0618,1.17,72.31,Nov-2024
208,0.18,992.72,40,224,0.18,Home Appliances,North America,0.1801,1.42,255.74,Sep-2024
204,0.24,134.23,48,440,0.11,Home Appliances,North America,0.1712,1.91,326.99,Feb-2024
235,0.02,41.24,7,170,0.04,Electronics,North America,0.0106,1.89,20.03,Aug-2024
198,0.04,385.21,21,161,0.13,Electronics,Europe,0.1506,1.97,296.68,Jun-2024
204,0.24,375.52,31,176,0.18,Home Appliances,North America,0.1467,0.73,107.09,Jun-2024
237,0.29,639.6,36,397,0.09,Electronics,North America,0.083,0.93,77.19,Apr-2024
167,0.2,77.59,38,203,0.19,Books,Europe,0.0811,1.92,155.71,Feb-2024
191,0.14,573.57,17,105,0.16,Toys,Europe,0.1505,0.38,57.19,Jul-2024
183,0.11,449.36,29,14,2.07,Clothing,Europe,0.1917,1.5,287.55,Jun-2024
214,0.21,372.0,40,276,0.14,Clothing,North America,0.1796,1.19,213.72,Sep-2024
173,0.29,207.6,31,286,0.11,Home Appliances,Europe,0.1683,0.96,161.57,Jan-2024
227,0.27,63.77,3,58,0.05,Toys,North America,0.1977,0.83,164.09,Nov-2024
181,0.26,309.32,15,111,0.14,Electronics,Asia,0.1389,1.43,198.63,Jun-2024
195,0.29,148.8,39,282,0.14,Books,North America,0.0222,0.38,8.44,Jan-2024
153,0.21,806.59,26,104,0.25,Books,Asia,0.0451,0.87,39.24,Jul-2024
172,0.15,217.05,15,268,0.06,Toys,Asia,0.1258,0.13,16.35,May-2024
204,0.18,305.53,46,440,0.1,Home Appliances,North America,0.0475,0.59,28.02,Feb-2024
196,0.09,577.34,25,404,0.06,Books,North America,0.1132,0.58,65.66,Feb-2024
238,0.24,1270.72,15,409,0.04,Electronics,North America,0.1171,1.57,183.85,Aug-2024
224,0.28,297.3,23,186,0.12,Toys,North America,0.0438,1.59,69.64,Sep-2024
175,0.22,252.31,25,337,0.07,Toys,Asia,0.1787,1.87,334.17,Sep-2024
180,0.26,50.42,16,491,0.03,Electronics,Asia,0.0881,1.4,123.34,Jan-2024
238,0.23,136.81,36,480,0.07,Electronics,North America,0.1888,0.63,118.94,May-2024
182,0.1,98.12,33,11,3.0,Electronics,Asia,0.1871,0.22,41.16,Apr-2024
180,0.11,184.43,17,249,0.07,Electronics,Asia,0.1269,0.78,98.98,Jul-2024
182,0.0,178.64,9,428,0.02,Clothing,Europe,0.1399,1.91,267.21,Sep-2024
200,0.2,520.49,35,276,0.13,Electronics,Europe,0.0681,0.82,55.84,Sep-2024
192,0.12,764.94,0,146,0.0,Toys,Europe,0.1779,0.84,149.44,Oct-2024
182,0.09,1108.57,5,69,0.07,Electronics,Asia,0.1438,1.09,156.74,Jul-2024
182,0.22,1057.63,12,409,0.03,Electronics,Asia,0.0923,1.71,157.83,Jun-2024
182,0.15,223.8,22,74,0.3,Clothing,Europe,0.1002,1.01,101.2,Feb-2024
197,0.23,915.78,44,212,0.21,Books,North America,0.0264,0.25,6.6,May-2024
237,0.29,1043.81,16,250,0.06,Electronics,North America,0.0744,0.97,72.17,Dec-2023
208,0.0,684.92,37,473,0.08,Home Appliances,North America,0.1479,1.74,257.35,Nov-2024
204,0.13,334.32,1,377,0.0,Home Appliances,North America,0.0967,1.65,159.55,Feb-2024
234,0.2,35.54,31,76,0.41,Electronics,North America,0.093,0.92,85.56,May-2024
198,0.29,577.97,13,366,0.04,Books,North America,0.0884,1.37,121.11,Mar-2024
200,0.28,1014.29,2,231,0.01,Electronics,Europe,0.1111,0.84,93.32,Oct-2024
200,0.28,866.72,22,339,0.06,Electronics,Europe,0.1794,0.75,134.55,Apr-2024
168,0.07,1806.8,13,474,0.03,Clothing,Asia,0.0186,1.07,19.9,Jan-2024
159,0.07,1013.72,0,308,0.0,Home Appliances,Asia,0.0244,1.59,38.8,Feb-2024
174,0.01,466.49,42,485,0.09,Home Appliances,Europe,0.0884,0.54,47.74,Nov-2024
208,0.2,1330.53,20,183,0.11,Home Appliances,North America,0.0799,0.39,31.16,Jun-2024
151,0.19,236.28,23,170,0.14,Books,Asia,0.0501,1.08,54.11,Jul-2024
168,0.15,1150.02,46,291,0.16,Books,Europe,0.1097,1.87,205.14,Nov-2024
173,0.29,244.91,34,67,0.51,Home Appliances,Europe,0.1115,0.35,39.02,Sep-2024
206,0.09,193.74,6,138,0.04,Home Appliances,North America,0.0333,1.47,48.95,Sep-2024
224,0.09,392.04,29,26,1.12,Toys,North America,0.0238,1.82,43.32,Jul-2024
168,0.01,1269.3,2,105,0.02,Clothing,Asia,0.0818,0.84,68.71,Jul-2024
207,0.15,358.25,36,452,0.08,Home Appliances,North America,0.1035,1.09,112.82,Oct-2024
200,0.05,137.46,14,212,0.07,Electronics,Europe,0.1403,1.71,239.91,May-2024
182,0.15,1152.55,33,353,0.09,Electronics,Asia,0.1481,0.23,34.06,Jan-2024
176,0.08,708.73,12,37,0.32,Home Appliances,Europe,0.1081,0.22,23.78,May-2024
176,0.27,1275.4,27,213,0.13,Home Appliances,Europe,0.0887,1.12,99.34,Jun-2024
234,0.0,361.46,31,359,0.09,Electronics,North America,0.014,1.73,24.22,Sep-2024
183,0.25,185.8,7,449,0.02,Clothing,Europe,0.1436,1.8,258.48,Nov-2024
158,0.28,259.13,1,44,0.02,Home Appliances,Asia,0.0369,0.16,5.9,Feb-2024
189,0.02,75.52,44,331,0.13,Toys,Europe,0.0788,1.48,116.62,Mar-2024
189,0.13,214.59,7,462,0.02,Toys,Europe,0.1772,1.9,336.68,Jul-2024
176,0.3,866.49,38,96,0.4,Home Appliances,Europe,0.0163,0.69,11.25,Feb-2024
173,0.23,358.42,22,306,0.07,Toys,Asia,0.1361,0.97,132.02,Feb-2024
173,0.13,806.0,38,215,0.18,Toys,Asia,0.0832,0.84,69.89,Apr-2024
180,0.14,108.09,6,420,0.01,Electronics,Asia,0.1299,1.04,135.1,May-2024
197,0.08,1336.83,24,214,0.11,Books,North America,0.0293,0.64,18.75,Aug-2024
175,0.18,132.64,13,256,0.05,Home Appliances,Europe,0.0612,0.74,45.29,Mar-2024
234,0.22,380.69,31,438,0.07,Electronics,North America,0.0189,1.06,20.03,Sep-2024
201,0.15,544.03,23,212,0.11,Electronics,Europe,0.0162,1.47,23.81,Jun-2024
189,0.08,291.52,4,57,0.07,Toys,Europe,0.1958,0.46,90.07,Aug-2024
175,0.17,1638.25,8,227,0.04,Toys,Asia,0.1159,1.13,130.97,Oct-2024
228,0.05,970.33,48,429,0.11,Toys,North America,0.088,1.23,108.24,Dec-2023
175,0.15,860.6,40,479,0.08,Home Appliances,Europe,0.1209,1.15,139.04,Jan-2024
150,0.16,132.75,25,467,0.05,Books,Asia,0.0509,1.91,97.22,Feb-2024
153,0.29,168.72,6,269,0.02,Books,Asia,0.1585,0.43,68.15,Jan-2024
206,0.24,408.17,25,198,0.13,Home Appliances,North America,0.1546,0.23,35.56,Jun-2024
228,0.14,1060.07,7,34,0.21,Toys,North America,0.1461,0.5,73.05,Nov-2024
175,0.09,158.48,33,423,0.08,Home Appliances,Europe,0.1551,0.74,114.77,Aug-2024
151,0.09,582.62,24,179,0.13,Books,Asia,0.1639,0.72,118.01,Jan-2024
206,0.13,408.15,47,315,0.15,Home Appliances,North America,0.0853,1.19,101.51,Aug-2024
189,0.15,393.74,49,194,0.25,Toys,Europe,0.1127,1.12,126.22,Nov-2024
167,0.22,908.11,45,327,0.14,Clothing,Asia,0.1861,0.52,96.77,Sep-2024
189,0.17,170.08,10,298,0.03,Toys,Europe,0.0739,0.64,47.3,Dec-2023
158,0.19,59.52,49,132,0.37,Home Appliances,Asia,0.1566,0.13,20.36,Jul-2024
235,0.06,248.67,22,285,0.08,Electronics,North America,0.0865,1.86,160.89,Jul-2024
195,0.14,270.62,30,416,0.07,Books,North America,0.052,1.78,92.56,Aug-2024
215,0.24,521.19,44,245,0.18,Clothing,North America,0.1941,1.58,306.68,Dec-2023
191,0.18,407.64,18,361,0.05,Toys,Europe,0.0954,1.23,117.34,Nov-2024
172,0.27,83.09,26,438,0.06,Toys,Asia,0.1035,1.87,193.54,Dec-2023
181,0.14,532.51,33,449,0.07,Electronics,Asia,0.0666,1.34,89.24,Feb-2024
175,0.07,1309.85,14,425,0.03,Home Appliances,Europe,0.1413,0.51,72.06,Jan-2024
175,0.28,704.82,3,408,0.01,Toys,Asia,0.0344,1.2,41.28,Aug-2024
227,0.08,994.12,43,161,0.27,Toys,North America,0.0632,1.11,70.15,Aug-2024
193,0.26,228.1,34,97,0.35,Toys,Europe,0.0687,1.87,128.47,Oct-2024
160,0.17,1120.47,3,148,0.02,Home Appliances,Asia,0.0363,1.9,68.97,Jan-2024
166,0.15,482.09,13,143,0.09,Clothing,Asia,0.0986,0.97,95.64,Oct-2024
168,0.22,358.43,45,190,0.24,Clothing,Asia,0.094,0.77,72.38,Nov-2024
181,0.16,16.66,36,302,0.12,Clothing,Europe,0.191,0.43,82.13,Dec-2023
224,0.05,345.0,11,492,0.02,Toys,North America,0.1315,0.75,98.62,Aug-2024
207,0.0,259.08,8,462,0.02,Home Appliances,North America,0.1374,0.82,112.67,May-2024
201,0.01,833.07,14,476,0.03,Electronics,Europe,0.0395,1.52,60.04,Mar-2024
227,0.05,240.4,22,482,0.05,Toys,North America,0.0705,0.45,31.72,Mar-2024
198,0.04,577.08,36,248,0.15,Books,North America,0.175,0.82,143.5,May-2024
173,0.01,65.52,35,418,0.08,Toys,Asia,0.198,1.2,237.6,May-2024
165,0.22,207.19,40,136,0.29,Books,Europe,0.1928,1.39,267.99,Apr-2024
173,0.02,335.33,40,25,1.6,Home Appliances,Europe,0.1228,1.74,213.67,Sep-2024
204,0.17,195.55,41,172,0.24,Home Appliances,North America,0.0657,1.85,121.54,Mar-2024
224,0.08,235.69,11,360,0.03,Toys,North America,0.162,0.13,21.06,Aug-2024
224,0.22,335.87,37,181,0.2,Toys,North America,0.0467,1.88,87.8,Sep-2024
181,0.23,326.91,14,433,0.03,Clothing,Europe,0.1427,1.58,225.47,Oct-2024
152,0.07,867.89,10,355,0.03,Books,Asia,0.1538,0.92,141.5,May-2024
167,0.14,725.55,5,10,0.5,Books,Europe,0.0991,1.2,118.92,May-2024
195,0.06,435.6,46,184,0.25,Books,North America,0.1614,1.96,316.34,Feb-2024
167,0.22,25.23,46,196,0.23,Books,Europe,0.0189,0.16,3.02,Jul-2024
181,0.11,602.41,40,187,0.21,Electronics,Asia,0.0656,1.56,102.34,Oct-2024
174,0.18,331.04,22,426,0.05,Toys,Asia,0.0605,0.71,42.95,Apr-2024
173,0.19,82.78,17,347,0.05,Home Appliances,Europe,0.1308,1.25,163.5,Nov-2024
173,0.07,45.22,35,475,0.07,Home Appliances,Europe,0.103,1.53,157.59,Oct-2024
158,0.21,692.61,15,288,0.05,Home Appliances,Asia,0.013,0.57,7.41,Jul-2024
234,0.11,282.26,28,48,0.58,Electronics,North America,0.1543,0.92,141.96,Jan-2024
189,0.01,11.55,27,54,0.5,Toys,Europe,0.0474,0.67,31.76,Feb-2024
157,0.08,291.48,1,253,0.0,Home Appliances,Asia,0.0687,0.3,20.61,Jun-2024
200,0.12,1060.65,1,150,0.01,Electronics,Europe,0.1286,1.46,187.76,Mar-2024
159,0.03,513.96,41,149,0.28,Home Appliances,Asia,0.1538,0.57,87.67,Oct-2024
192,0.28,785.7,22,110,0.2,Toys,Europe,0.172,0.33,56.76,Mar-2024
182,0.12,736.14,36,364,0.1,Clothing,Europe,0.1259,0.23,28.96,Oct-2024
159,0.05,56.03,6,492,0.01,Home Appliances,Asia,0.0636,1.03,65.51,Dec-2023
193,0.17,75.56,7,33,0.21,Toys,Europe,0.1653,0.65,107.44,May-2024
228,0.17,335.75,6,61,0.1,Toys,North America,0.0937,0.94,88.08,Aug-2024
158,0.14,331.25,18,80,0.23,Home Appliances,Asia,0.1595,1.47,234.46,Jun-2024
165,0.13,291.38,33,11,3.0,Books,Europe,0.0287,1.44,41.33,Apr-2024
